Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200715_154512_2760039594,16.0,-0.005412,0.04664,-4.656411,-14.0,58.593881130218506,0.0, 0.0, 0.0,2
20200715_154512_2760056260,17.0,-0.018007,0.049126,-4.703908,-12.0,57.031357288360596,0.0, 0.0, 0.0,2
20200715_154512_2760089592,17.0,-0.034907,0.049369,-4.724302,-12.0,57.031357288360596,0.0, 0.0, 0.0,2
20200715_154512_2760106258,17.0,-0.060693,0.048779,-4.75766,-11.0,56.64072632789612,0.0, 0.0, 0.0,2
20200715_154512_2760139590,18.0,-0.057739,0.047659,-4.770329,-10.0,55.85946440696716,0.0, 0.0, 0.0,2
20200715_154512_2760172922,18.0,-0.064756,0.04379,-4.788528,-9.0,55.07820248603821,0.0, 0.0, 0.0,2
20200715_154512_2760206254,19.0,-0.056942,0.040388,-4.798099,-9.0,54.68757152557373,0.0, 0.0, 0.0,2
20200715_154512_2760256252,19.0,-0.045938,0.039384,-4.800296,-9.0,50.781261920928955,0.0, 0.0, 0.0,2
20200715_154512_2760272918,20.0,-0.00432,0.041466,-4.729678,-9.0,49.6025025844574,0.0, 0.0, 0.0,2
20200715_154512_2760306250,21.0,0.000791,0.044531,-4.684509,-9.0,48.412299156188965,0.0, 0.0, 0.0,2
20200715_154512_2760339582,21.0,0.0174,0.047603,-4.563203,-9.0,46.42786383628845,0.0, 0.0, 0.0,2
20200715_154512_2760356248,22.0,0.029162,0.048051,-4.406848,-9.0,46.031129360198975,0.0, 0.0, 0.0,2
20200715_154512_2760406246,22.0,0.028608,0.046691,-4.316854,-9.0,46.031129360198975,0.0, 0.0, 0.0,2
20200715_154513_2760439578,22.0,0.031676,0.03616,-4.031487,-9.0,44.44342851638794,0.0, 0.0, 0.0,2
20200715_154513_2760456244,23.0,0.028631,0.035911,-3.861339,-9.0,44.44342851638794,0.0, 0.0, 0.0,2
20200715_154513_2760506242,23.0,0.02607,0.034556,-3.779676,-9.0,44.04669404029846,0.0, 0.0, 0.0,2
20200715_154513_2760522908,24.0,0.021324,0.040374,-3.550115,-9.0,42.063018679618835,0.0, 0.0, 0.0,2
20200715_154513_2760539574,24.0,0.021178,0.043025,-3.47667,-9.0,40.4753178358078,0.0, 0.0, 0.0,2
20200715_154513_2760589572,24.0,0.02016,0.045679,-3.404732,-9.0,38.094910979270935,0.0, 0.0, 0.0,2
20200715_154513_2760606238,25.0,0.018847,0.041276,-3.193993,-9.0,36.90394461154938,0.0, 0.0, 0.0,2
20200715_154513_2760622904,25.0,0.018675,0.038217,-3.126206,-9.0,35.713741183280945,0.0, 0.0, 0.0,2
20200715_154513_2760672902,25.0,0.018451,0.036491,-3.060151,-9.0,34.52353775501251,0.0, 0.0, 0.0,2
20200715_154513_2760689568,25.0,0.01724,0.029333,-2.869786,-9.0,32.53909945487976,0.0, 0.0, 0.0,2
20200715_154513_2760722900,26.0,0.016901,0.029935,-2.809642,-9.0,31.745630502700806,0.0, 0.0, 0.0,2
20200715_154513_2760756232,26.0,0.014008,0.031073,-2.693091,-9.0,30.15792965888977,0.0, 0.0, 0.0,2
20200715_154513_2760772898,26.0,0.010729,0.033159,-2.581489,-9.0,27.380788326263428,0.0, 0.0, 0.0,2
20200715_154513_2760822896,26.0,0.006057,0.034161,-2.527428,-9.0,26.98405385017395,0.0, 0.0, 0.0,2
20200715_154513_2760839562,27.0,-0.008111,0.035811,-2.370686,-8.0,26.586556434631348,0.0, 0.0, 0.0,2
