Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200804_161550_4082597588,51,-6.40E-05,-2,7,0,0,0,0,0:00:00
20200804_161550_4082647586,51,0.002067,-2,7,0,0,0,0,0:00:00
20200804_161551_4082664252,51,0.018476,-2,7,0,0,0,0,0:00:01
20200804_161551_4082680918,51,0.026599,-1,7,0,0,0,0,0:00:01
20200804_161551_4082697584,51,0.037252,-1,7,0,0,0,0,0:00:01
20200804_161551_4082747582,51,0.044396,-1,7,0,0,0,0,0:00:01
20200804_161551_4082780914,51,0.077529,-1,6,0,0,0,0,0:00:01
20200804_161551_4082797580,51,0.066088,-1,6,0,0,0,0,0:00:01
20200804_161551_4082830912,51,0.057491,-1,6,0,0,0,0,0:00:01
20200804_161551_4082864244,51,0.037484,-1,6,0,1,0,5,0:00:01
20200804_161551_4082897576,51,0.014824,-1,6,0,1,0,5,0:00:01
20200804_161551_4082930908,51,-0.027032,-1,6,0,1,0,5,0:00:01
20200804_161551_4082947574,51,-0.029002,-1,6,0,1,0,5,0:00:01
20200804_161551_4082964240,51,-0.023743,-1,6,0,1,0,5,0:00:01
20200804_161551_4082980906,51,-0.019319,-1,6,0,1,0,5,0:00:01
20200804_161551_4083014238,51,-0.015237,-1,6,0,1,0,5,0:00:01
20200804_161551_4083047570,51,0.007644,-1,6,0,1,0,5,0:00:01
20200804_161551_4083080902,51,0.021511,-1,6,0,1,0,5,0:00:01
20200804_161551_4083130900,51,0.026465,-1,6,0,1,0,5,0:00:01
20200804_161551_4083147566,51,0.021444,-1,6,0,1,0,5,0:00:01
20200804_161551_4083180898,51,0.018418,-1,6,0,1,0,5,0:00:01
20200804_161551_4083230896,51,-0.023973,-1,6,0,1,0,5,0:00:01
20200804_161551_4083247562,51,-0.104211,-3,6,0,0,0,5,0:00:01
20200804_161551_4083280894,51,-0.149503,-4,6,0,0,0,5,0:00:01
20200804_161551_4083297560,51,-0.265452,-6,6,0,0,0,5,0:00:01
20200804_161551_4083330892,51,-0.306099,-8,6,0,0,0,5,0:00:01
20200804_161551_4083364224,51,-0.441922,-9,6,0,0,0,5,0:00:01
20200804_161551_4083380890,51,-0.487389,-10,6,0,0,0,5,0:00:01
20200804_161551_4083414222,51,-0.500224,-11,6,0,0,0,5,0:00:01
20200804_161551_4083447554,51,-0.490052,-12,6,0,0,0,5,0:00:01
20200804_161551_4083480886,51,-0.42915,-13,6,0,0,0,5,0:00:01
20200804_161551_4083497552,51,-0.354925,-14,6,0,0,0,5,0:00:01
20200804_161551_4083530884,51,-0.322389,-15,6,0,0,0,5,0:00:01
20200804_161551_4083564216,51,-0.318559,-16,6,0,0,0,5,0:00:01
20200804_161552_4083614214,51,-0.283573,-16,6,0,0,0,5,0:00:02
20200804_161552_4083630880,51,-0.201149,-17,6,0,0,0,5,0:00:02
20200804_161552_4083664212,51,-0.174338,-17,6,0,1,0,5,0:00:02
20200804_161552_4083680878,51,-0.129077,-17,6,0,1,0,5,0:00:02
20200804_161552_4083730876,51,-0.092374,-17,6,0,1,0,5,0:00:02
20200804_161552_4083747542,51,-0.025714,-17,6,0,1,0,5,0:00:02
20200804_161552_4083780874,51,-0.019488,-17,6,0,1,0,5,0:00:02
20200804_161552_4083830872,51,-0.007381,-17,6,0,1,0,5,0:00:02
20200804_161552_4083847538,51,-0.003457,-17,6,0,1,0,5,0:00:02
20200804_161552_4083880870,51,-0.00373,-17,6,0,1,0,5,0:00:02
20200804_161552_4083897536,51,-0.002577,-17,6,0,1,0,5,0:00:02
20200804_161552_4083930868,51,-0.000853,-17,6,0,1,0,5,0:00:02
20200804_161552_4083947534,51,0.0001,-17,6,0,1,0,5,0:00:02
20200804_161552_4083997532,51,0.000455,-17,6,0,1,0,5,0:00:02
20200804_161552_4084014198,51,0.004494,-17,6,0,1,0,5,0:00:02
20200804_161552_4084064196,51,0.005384,-17,6,0,0,0,5,0:00:02
20200804_161552_4084080862,51,0.014059,-17,6,0,0,0,5,0:00:02
20200804_161552_4084114194,51,0.015359,-16,6,0,0,0,5,0:00:02
20200804_161552_4084147526,51,0.022741,-16,6,0,0,0,5,0:00:02
20200804_161552_4084180858,51,0.023148,-16,6,0,0,0,5,0:00:02
20200804_161552_4084214190,51,0.020571,-16,6,0,0,0,5,0:00:02
20200804_161552_4084230856,51,0.012981,-16,6,0,0,0,5,0:00:02
20200804_161552_4084280854,51,0.010739,-16,6,0,0,0,5,0:00:02
20200804_161552_4084297520,51,0.008707,-16,6,0,0,0,5,0:00:02
20200804_161552_4084330852,51,0.008069,-16,6,0,0,0,5,0:00:02
20200804_161552_4084347518,51,0.005903,-16,6,0,0,0,5,0:00:02
20200804_161552_4084397516,51,0.004526,-16,6,0,0,0,5,0:00:02
20200804_161552_4084414182,51,0.015643,-16,6,0,0,0,5,0:00:02
20200804_161552_4084464180,51,0.014032,-16,6,0,1,0,5,0:00:02
20200804_161552_4084514178,51,0.013673,-16,6,0,1,0,5,0:00:02
20200804_161552_4084530844,51,0.020534,-16,6,0,1,0,5,0:00:02
