Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200722_112952_1144887536,88.7991333,-0.010558,-0.1323,5,0,0,0,0,2,0:00:00
20200722_112952_1144937534,88.80683899,-0.006008,-0.131361,5,0,0,0,0,2,0:00:00
20200722_112952_1144954200,88.82873535,0.004996,-0.126623,5,0,0,0,0,2,0:00:00
20200722_112952_1144970866,88.8356781,0.015306,-0.12517,5,0,0,0,0,2,0:00:00
20200722_112952_1145004198,88.84307861,0.019906,-0.124254,5,0,0,0,0,2,0:00:00
20200722_112952_1145037530,88.85683441,0.018365,-0.121599,5,0,0,0,0,2,0:00:00
20200722_112952_1145070862,88.87102509,0.016751,-0.119825,5,0,0,0,0,2,0:00:00
20200722_112952_1145104194,88.88411713,0.010116,-0.116632,5,0,0,0,0,2,0:00:00
20200722_112952_1145120860,88.89677429,0.003882,-0.113393,5,0,0,0,0,2,0:00:00
20200722_112952_1145154192,88.9029007,-0.001915,-0.112043,5,0,0,0,0,2,0:00:00
20200722_112952_1145187524,88.91459656,0.000944,-0.107843,5,0,0,0,0,2,0:00:00
20200722_112952_1145204190,88.92630768,-0.000668,-0.102773,5,0,0,0,0,2,0:00:00
20200722_112952_1145220856,88.93196869,-0.003942,-0.101583,5,0,0,0,0,2,0:00:00
20200722_112952_1145270854,88.93893433,-0.002086,-0.101823,5,0,0,0,0,2,0:00:00
20200722_112952_1145304186,88.9571991,-0.0014,-0.100724,5,0,0,0,0,2,0:00:00
20200722_112952_1145337518,88.96705627,-0.004192,-0.096593,5,0,0,0,0,2,0:00:00
20200722_112952_1145354184,88.97663879,-0.008923,-0.093068,5,0,0,0,0,2,0:00:00
20200722_112952_1145370850,88.9808197,-0.005109,-0.090859,5,0,0,0,0,2,0:00:00
20200722_112952_1145404182,88.98561096,-0.005372,-0.089406,5,0,0,0,0,2,0:00:00
20200722_112952_1145437514,88.99383545,-0.008598,-0.082974,5,0,0,0,0,2,0:00:00
20200722_112953_1145470846,89.00152588,-0.003807,-0.073875,5,0,0,0,0,2,0:00:01
20200722_112953_1145520844,89.00876617,0.001505,-0.069526,5,0,0,0,0,2,0:00:01
20200722_112953_1145554176,89.01898193,0.001916,-0.063598,5,0,0,0,0,2,0:00:01
20200722_112953_1145604174,89.02494812,0.00965,-0.058917,5,0,0,0,0,2,0:00:01
20200722_112953_1145620840,89.0332489,0.027953,-0.052875,5,0,0,0,0,2,0:00:01
20200722_112953_1145654172,89.03567505,0.030316,-0.050254,5,0,0,0,0,2,0:00:01
20200722_112953_1145687504,89.040802,0.035854,-0.047106,5,0,0,0,0,2,0:00:01
20200722_112953_1145720836,89.04530334,0.046033,-0.043879,5,0,0,0,0,2,0:00:01
