Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200715_164831_2171963118,11,-0.009203,0.026326,-4.701121,-1,100,0,0,0,0
20200715_164831_2171996450,11,-0.005889,0.032036,-4.842766,-2,100,0,0,0,0
20200715_164831_2172013116,12,0.000931,0.040918,-4.995091,-2,100,0,0,0,0
20200715_164831_2172063114,12,0.0048,0.045887,-5.075366,-2,100,0,0,0,0
20200715_164831_2172079780,13,0.007816,0.059409,-5.331284,-1,100,0,0,0,0
20200715_164831_2172113112,14,0.006994,0.062336,-5.419538,-1,100,0,0,0,0
20200715_164831_2172163110,14,0.005916,0.065742,-5.596936,-1,100,0,0,0,0
20200715_164831_2172179776,15,0.006657,0.060184,-5.855656,-2,100,0,0,0,0
20200715_164831_2172213108,16,0.010476,0.055547,-5.937991,-2,100,0,0,0,0
20200715_164831_2172229774,17,0.017439,0.045166,-6.095483,-2,100,0,0,0,0
20200715_164831_2172279772,17,0.020462,0.039182,-6.170363,-2,100,0,0,0,0
20200715_164831_2172296438,18,0.021091,0.025102,-6.381383,-2,100,0,0,0,0
20200715_164831_2172346436,18,0.020107,0.022381,-6.447053,-2,100,0,0,0,0
20200715_164831_2172379768,20,0.010957,0.028219,-6.614204,-2,100,0,0,0,0
20200715_164831_2172413100,20,0.006852,0.039954,-6.628129,-2,100,0,0,0,0
20200715_164831_2172429766,21,0.006655,0.053963,-6.556532,-2,100,0,0,0,0
20200715_164831_2172463098,22,0.007411,0.061129,-6.49147,-2,100,0,0,0,0
20200715_164831_2172479764,22,0.008541,0.068383,-6.304109,-2,100,0,0,0,0
20200715_164831_2172529762,23,0.008672,0.067221,-6.182794,-2,100,0,0,0,0
20200715_164831_2172563094,24,0.008036,0.052609,-5.77873,-2,100,0,0,0,0
20200715_164832_2172596426,24,0.009941,0.047166,-5.533651,-2,100,0,0,0,0
20200715_164832_2172613092,25,0.019827,0.04272,-5.304056,-3,100,0,0,0,0
20200715_164832_2172663090,25,0.023452,0.043073,-5.194495,-3,100,0,0,0,0
20200715_164832_2172679756,26,0.023076,0.056657,-4.884147,-3,100,0,0,0,0
20200715_164832_2172696422,26,0.022035,0.062484,-4.785308,-3,100,0,0,0,0
20200715_164832_2172729754,26,0.019983,0.06618,-4.687512,-2,100,0,0,0,0
20200715_164832_2172763086,27,0.004917,0.060252,-4.492119,-2,100,0,0,0,0
20200715_164832_2172796418,27,-0.010855,0.053312,-4.304763,-2,100,0,0,0,0
20200715_164832_2172829750,28,-0.014547,0.048179,-4.125504,-2,100,0,0,0,0
20200715_164832_2172846416,28,-0.011403,0.045058,-3.954337,-2,100,0,0,0,0
20200715_164832_2172896414,28,-0.010128,0.045253,-3.871948,-2,100,0,0,0,0
20200715_164832_2172913080,29,0.003716,0.053082,-3.637017,-2,91.01548791,0,0,0,0
20200715_164832_2172963078,29,0.006205,0.056028,-3.561932,-2,80.85908294,0,0,0,0
20200715_164832_2172979744,30,0.000562,0.052619,-3.341945,-2,38.09491098,0,0,0,0
20200715_164832_2173013076,30,-0.003239,0.04913,-3.27096,-2,24.60288405,0,0,0,0
20200715_164832_2173046408,30,-0.013511,0.043841,-3.133843,-1,3.174638748,0,0,0,0
20200715_164832_2173079740,31,-0.04802,0.040431,-3.002683,0,0,0,0,0,0
20200715_164832_2173113072,31,-0.079353,0.042441,-2.877783,1,0,0,0,0,0
20200715_164832_2173146404,31,-0.113005,0.045199,-2.757719,2,0,0,0,0,0
20200715_164832_2173163070,32,-0.141061,0.047087,-2.641808,2,0,0,0,0,0
20200715_164832_2173196402,32,-0.151338,0.046093,-2.584997,3,0,0,0,0,0
20200715_164832_2173229734,32,-0.157146,0.040784,-2.473647,3,0,0,0,0,0
20200715_164832_2173263066,32,-0.111486,0.036506,-2.366732,3,0,0,0,0,0
20200715_164832_2173296398,32,-0.080496,0.032711,-2.265093,3,0,0,0,0,0
20200715_164832_2173329730,33,-0.045648,0.032393,-2.168684,3,0,0,0,0,0
20200715_164832_2173363062,33,-0.016917,0.034073,-2.077191,3,0,0,0,0,0
20200715_164832_2173379728,33,0.000292,0.035508,-1.990103,3,0,0,0,0,0
20200715_164832_2173429726,33,0.002368,0.034884,-1.947684,3,0,0,0,0,0
20200715_164832_2173463058,34,-0.003079,0.032037,-1.823373,3,0,0,0,0,0
20200715_164832_2173496390,34,-0.005507,0.030549,-1.743485,3,0,0,0,0,0
20200715_164832_2173529722,34,-0.002763,0.030178,-1.665931,3,0,0,0,0,0
20200715_164833_2173563054,34,0.010797,0.029937,-1.590345,3,0,0,0,0,0
20200715_164833_2173613052,34,0.026668,0.02772,-1.517238,2,0,0,0,0,0
20200715_164833_2173629718,35,0.044421,0.02552,-1.413304,2,0,0,0,0,0
20200715_164833_2173663050,35,0.051279,0.02444,-1.380029,2,0,0,0,0,0
20200715_164833_2173696382,35,0.060405,0.02268,-1.31547,1,0,0,0,0,0
20200715_164833_2173713048,35,0.053728,0.023054,-1.25383,1,3.174638748,0,0,0,0
20200715_164833_2173746380,35,0.048785,0.02322,-1.22436,1,8.332952857,0,0,0,0
20200715_164833_2173779712,35,0.039744,0.023767,-1.172161,1,29.76119518,0,0,0,0
20200715_164833_2173796378,35,0.029767,0.022162,-1.133244,1,43.25322509,0,0,0,0
20200715_164833_2173846376,35,0.022938,0.021419,-1.119889,1,49.60250258,0,0,0,0
20200715_164833_2173863042,35,0.007865,0.017616,-1.108942,1,69.92217898,0,0,0,0
20200715_164833_2173896374,36,0.006139,0.01685,-1.116455,1,76.95277333,0,0,0,0
20200715_164833_2173929706,36,0.001902,0.01628,-1.149004,1,94.53116655,0,0,0,0
20200715_164833_2173963038,36,-0.00115,0.017511,-1.201637,1,100,0,0,0,0
20200715_164833_2173996370,36,-0.001256,0.016483,-1.271363,1,100,0,0,0,0
20200715_164833_2174029702,36,-0.000396,0.01924,-1.354256,1,100,0,0,0,0
20200715_164833_2174063034,36,-0.000861,0.02038,-1.445275,1,100,0,0,0,0
20200715_164833_2174096366,37,-0.000994,0.020299,-1.539681,1,100,0,0,0,0
20200715_164833_2174129698,37,-0.001025,0.022439,-1.632857,1,100,0,0,0,0
20200715_164833_2174163030,37,-0.001536,0.018621,-1.721518,1,100,0,0,0,0
20200715_164833_2174179696,37,-0.002522,0.014505,-1.806413,1,100,0,0,0,0
20200715_164833_2174213028,37,-0.002583,0.011308,-1.847259,1,100,0,0,0,0
20200715_164833_2174246360,38,-0.002434,0.00546,-1.926266,1,100,0,0,0,0
20200715_164833_2174279692,38,-0.002398,-0.000889,-2.001611,1,100,0,0,0,0
20200715_164833_2174313024,38,-0.002383,-0.003442,-2.074261,1,100,0,0,0,0
20200715_164833_2174346356,38,-0.001428,-0.001779,-2.144525,1,100,0,0,0,0
20200715_164833_2174379688,39,-0.001191,0.003837,-2.212729,1,100,0,0,0,0
20200715_164833_2174413020,39,-0.001485,0.010464,-2.278478,1,100,0,0,0,0
20200715_164833_2174429686,39,-0.001684,0.017437,-2.341772,1,100,0,0,0,0
20200715_164833_2174463018,39,-0.001721,0.020662,-2.372483,1,100,0,0,0,0
20200715_164833_2174496350,40,-0.010638,0.026208,-2.432007,2,100,0,0,0,0
20200715_164833_2174529682,40,-0.025161,0.028309,-2.488422,2,100,0,0,0,0
20200715_164834_2174563014,40,-0.045385,0.029749,-2.542441,2,100,0,0,0,0
20200715_164834_2174596346,41,-0.060474,0.029966,-2.59393,2,100,0,1,0,3
20200715_164834_2174629678,41,-0.06603,0.027255,-2.642643,2,100,0,1,0,3
20200715_164834_2174663010,41,-0.053938,0.022635,-2.688828,2,100,0,1,0,3
20200715_164834_2174679676,42,-0.036106,0.018728,-2.732981,2,100,0,1,0,3
20200715_164834_2174713008,42,-0.018343,0.016623,-2.754222,2,100,0,1,0,3
20200715_164834_2174746340,42,0.020487,0.011544,-2.795068,2,100,0,1,0,3
20200715_164834_2174779672,43,0.028625,0.010899,-2.835215,2,100,0,1,0,3
20200715_164834_2174813004,43,-0.01226,0.020677,-2.8755,4,100,0,1,0,3
20200715_164834_2174846336,43,-0.098408,0.028388,-2.913885,5,100,0,1,0,3
20200715_164834_2174879668,44,-0.209885,0.039401,-2.951503,8,100,0,1,0,3
20200715_164834_2174913000,44,-0.335561,0.045194,-2.98598,10,100,0,1,0,3
20200715_164834_2174946332,44,-0.442078,0.040182,-3.015684,11,100,0,1,0,3
20200715_164834_2174979664,45,-0.502075,0.023205,-3.041257,14,100,0,1,0,3
20200715_164834_2174996330,45,-0.523072,0.008257,-3.065319,16,100,0,0,0,3
20200715_164834_2175029662,45,-0.532221,0.000507,-3.076649,18,100,0,0,0,3
20200715_164834_2175062994,46,-0.550714,-0.003915,-3.101169,19,100,0,0,0,3
20200715_164834_2175079660,46,-0.512496,0.001849,-3.128505,20,100,0,0,0,3
20200715_164834_2175129658,46,-0.478132,0.00615,-3.142765,20,100,0,0,0,3
20200715_164834_2175146324,47,-0.363075,0.0258,-3.186328,21,100,0,0,0,3
20200715_164834_2175179656,47,-0.319331,0.031371,-3.200113,21,100,0,0,0,3
20200715_164834_2175212988,47,-0.205086,0.03714,-3.225777,21,100,0,0,0,3
20200715_164834_2175246320,48,-0.110345,0.035636,-3.247642,21,100,0,0,0,3
20200715_164834_2175279652,48,-0.076473,0.035762,-3.26688,21,100,0,0,0,3
20200715_164834_2175312984,49,-0.060726,0.036522,-3.284036,21,100,0,0,0,3
20200715_164834_2175346316,49,-0.0516,0.037004,-3.299652,21,100,0,0,0,3
20200715_164834_2175362982,49,-0.048929,0.037017,-3.3137,21,100,0,0,0,3
20200715_164834_2175379648,50,-0.047431,0.037225,-3.320298,21,100,0,1,0,3
20200715_164834_2175429646,50,-0.04415,0.03806,-3.326861,21,100,0,1,0,3
20200715_164834_2175446312,50,-0.03845,0.037066,-3.343473,21,100,0,1,0,3
20200715_164834_2175496310,51,-0.036755,0.03705,-3.348537,21,100,0,1,0,3
20200715_164834_2175512976,51,-0.037392,0.034739,-3.361097,21,100,0,1,0,3
20200715_164835_2175562974,51,-0.038245,0.034083,-3.364754,21,100,0,1,0,3
20200715_164835_2175579640,52,-0.042469,0.031201,-3.37359,21,100,0,1,0,3
20200715_164835_2175629638,52,-0.042985,0.032623,-3.376828,21,100,0,1,0,3
20200715_164835_2175646304,53,-0.04327,0.033097,-3.376691,21,100,0,1,0,3
20200715_164835_2175662970,53,-0.043285,0.034161,-3.364245,21,100,0,1,0,3
20200715_164835_2175696302,53,-0.043469,0.035861,-3.3444,21,100,0,1,0,3
20200715_164835_2175729634,54,-0.044151,0.040522,-3.283092,21,100,0,1,0,3
20200715_164835_2175762966,54,-0.04537,0.04759,-3.195077,21,100,0,1,0,3
20200715_164835_2175796298,54,-0.044386,0.04447,-3.078789,21,100,0,0,0,3
20200715_164835_2175829630,55,-0.045794,0.04239,-2.946233,21,100,0,0,0,3
20200715_164835_2175862962,55,-0.045633,0.038276,-2.819027,21,100,0,0,0,3
20200715_164835_2175896294,55,-0.044055,0.036313,-2.699071,21,100,0,0,0,3
20200715_164835_2175929626,56,-0.041099,0.03198,-2.583864,21,100,0,0,0,3
20200715_164835_2175962958,56,-0.040356,0.035985,-2.475238,21,100,0,0,0,3
20200715_164835_2175996290,56,-0.038207,0.042251,-2.370944,21,100,0,0,0,3
20200715_164835_2176029622,56,-0.036403,0.047196,-2.270878,21,100,0,0,0,3
20200715_164835_2176062954,57,-0.034076,0.043477,-2.172804,21,100,0,0,0,3
20200715_164835_2176079620,57,-0.034625,0.042621,-2.079628,21,100,0,0,0,3
20200715_164835_2176096286,57,-0.033576,0.038839,-2.033839,21,100,0,0,0,3
20200715_164835_2176129618,57,-0.03314,0.036219,-1.989257,21,100,0,0,0,3
20200715_164835_2176162950,57,0.00866,0.031898,-1.904418,20,100,0,0,0,3
20200715_164835_2176196282,57,0.15061,0.033414,-1.826847,17,100,0,1,0,3
20200715_164835_2176212948,58,0.345911,0.049143,-1.75632,14,100,0,1,0,3
20200715_164835_2176246280,58,0.457213,0.054164,-1.721729,12,100,0,1,0,3
20200715_164835_2176262946,58,0.678201,0.051175,-1.652323,9,100,0,1,0,3
20200715_164835_2176312944,58,0.795359,0.044023,-1.617932,7,100,0,1,0,3
20200715_164835_2176346276,58,1.010365,0.022319,-1.514371,2,100,0,1,0,3
20200715_164835_2176379608,58,1.03568,-0.013027,-1.439844,-2,100,0,1,0,3
20200715_164835_2176412940,59,1.118519,-0.026146,-1.369328,-7,100,0,1,0,3
20200715_164835_2176446272,59,1.203325,-0.012021,-1.302629,-10,100,0,1,0,3
20200715_164835_2176462938,59,1.213575,0.02384,-1.241435,-13,100,0,1,0,3
20200715_164835_2176496270,59,1.164061,0.034582,-1.21113,-14,100,0,1,0,3
20200715_164836_2176529602,59,1.151309,0.052282,-1.154651,-16,100,0,1,0,3
20200715_164836_2176562934,59,0.994585,0.056839,-1.101045,-18,100,0,1,0,3
20200715_164836_2176596266,59,0.787883,0.037546,-1.04919,-20,100,0,0,0,3
20200715_164836_2176629598,59,0.618532,0.016077,-1.000322,-21,100,0,0,0,3
20200715_164836_2176662930,59,0.524928,0.00322,-0.954131,-23,100,0,0,0,3
20200715_164836_2176696262,60,0.487121,0.004046,-0.914842,-24,100,0,0,0,3
20200715_164836_2176729594,60,0.480777,0.018385,-0.897286,-26,100,0,0,0,3
20200715_164836_2176762926,60,0.486851,0.037386,-0.900113,-27,100,0,0,0,3
20200715_164836_2176796258,60,0.481466,0.044936,-0.922132,-28,100,0,0,0,3
20200715_164836_2176812924,60,0.451689,0.04706,-0.963813,-29,100,0,0,0,3
20200715_164836_2176862922,60,0.420146,0.042802,-0.991795,-29,100,0,0,0,3
20200715_164836_2176879588,60,0.27548,0.018134,-1.074906,-29,100,0,0,0,3
20200715_164836_2176912920,60,0.219513,0.010862,-1.102281,-29,100,0,0,0,3
20200715_164836_2176929586,61,0.074276,0.005034,-1.157867,-27,100,0,0,0,3
20200715_164836_2176979584,61,-0.050042,0.002903,-1.187051,-26,100,0,0,0,3
20200715_164836_2176996250,61,-0.415786,0.01222,-1.272232,-21,100,0,1,0,3
20200715_164836_2177029582,61,-0.552415,0.014944,-1.299161,-19,100,0,1,0,3
20200715_164836_2177062914,61,-0.824261,0.015808,-1.349941,-15,100,0,1,0,3
20200715_164836_2177096246,61,-1.051864,-0.008938,-1.393373,-12,100,0,1,0,3
20200715_164836_2177129578,61,-1.109331,-0.043256,-1.427787,-10,100,0,1,0,3
20200715_164836_2177162910,62,-1.005047,-0.077991,-1.455093,-10,100,0,1,0,3
20200715_164836_2177179576,62,-0.753039,-0.079278,-1.482366,-10,100,0,1,0,3
20200715_164836_2177212908,62,-0.59505,-0.067505,-1.496568,-10,100,0,1,0,3
20200715_164836_2177246240,62,-0.26695,-0.024575,-1.526198,-10,100,0,1,0,3
20200715_164836_2177279572,62,-0.005709,0.02299,-1.557053,-11,100,0,1,0,3
20200715_164836_2177296238,63,0.136296,0.05971,-1.587667,-11,100,0,1,0,3
20200715_164836_2177346236,63,0.175657,0.065926,-1.601709,-11,100,0,1,0,3
20200715_164836_2177362902,63,0.175759,0.03729,-1.637405,-12,100,0,1,0,3
20200715_164836_2177396234,63,0.166551,0.024026,-1.649136,-12,100,0,0,0,0
20200715_164836_2177429566,63,0.151365,0.003306,-1.672826,-14,100,0,0,0,0
20200715_164836_2177462898,63,0.208357,-0.00656,-1.696207,-15,100,0,0,0,0
20200715_164836_2177496230,64,0.300956,0.005331,-1.720813,-16,100,0,0,0,0
20200715_164837_2177529562,64,0.40123,0.033497,-1.746403,-18,100,0,0,0,0
20200715_164837_2177562894,64,0.458679,0.05591,-1.770139,-19,100,0,0,0,0
20200715_164837_2177596226,64,0.45512,0.060798,-1.791861,-19,100,0,0,0,0
20200715_164837_2177629558,65,0.335524,0.046878,-1.812278,-18,100,0,0,0,0
20200715_164837_2177662890,65,0.147856,0.031574,-1.8344,-17,100,0,0,0,0
20200715_164837_2177696222,65,-0.079294,0.023651,-1.858891,-15,100,0,0,0,0
20200715_164837_2177712888,65,-0.311482,0.012542,-1.88249,-14,100,0,0,0,0
20200715_164837_2177746220,65,-0.38563,0.00481,-1.892779,-13,100,0,0,0,0
20200715_164837_2177762886,66,-0.485604,-0.013481,-1.911147,-12,100,0,0,0,0
20200715_164837_2177796218,66,-0.504291,-0.019151,-1.919994,-11,100,0,0,0,0
20200715_164837_2177829550,66,-0.520714,-0.029505,-1.935524,-10,100,0,0,0,0
20200715_164837_2177862882,66,-0.469934,-0.033488,-1.949109,-9,100,0,0,0,0
20200715_164837_2177879548,66,-0.373447,-0.032152,-1.961045,-8,100,0,0,0,0
20200715_164837_2177929546,67,-0.356738,-0.025503,-1.968152,-8,100,0,0,0,0
20200715_164837_2177946212,67,-0.304013,0.017101,-1.991442,-7,100,0,0,0,0
20200715_164837_2177996210,67,-0.290378,0.031422,-1.999076,-6,100,0,0,0,0
20200715_164837_2178012876,67,-0.271351,0.045127,-2.016975,-5,100,0,0,0,0
20200715_164837_2178046208,67,-0.274806,0.048784,-2.023224,-4,100,0,0,0,0
20200715_164837_2178062874,68,-0.286367,0.044259,-2.033467,-4,100,0,0,0,0
20200715_164837_2178112872,68,-0.28749,0.042952,-2.038823,-3,100,0,0,0,0
20200715_164837_2178129538,68,-0.287362,0.032396,-2.052854,-2,100,0,0,0,0
20200715_164837_2178162870,68,-0.29223,0.029589,-2.057626,-2,100,0,0,0,0
20200715_164837_2178196202,69,-0.263634,0.021184,-2.066404,-1,100,0,0,0,0
20200715_164837_2178229534,69,-0.221085,0.020537,-2.075572,-1,100,0,0,0,0
20200715_164837_2178262866,69,-0.175548,0.019261,-2.08427,-1,100,0,0,0,0
20200715_164837_2178296198,69,-0.107854,0.029384,-2.0941,-1,100,0,0,0,0
20200715_164837_2178329530,70,-0.043721,0.031112,-2.101722,-1,100,0,0,0,0
20200715_164837_2178362862,70,-0.06934,0.031171,-2.10884,0,100,0,0,0,0
20200715_164837_2178396194,70,-0.090165,0.033676,-2.116886,1,100,0,0,0,0
20200715_164837_2178429526,70,-0.224496,0.034776,-2.124497,3,100,0,0,0,0
20200715_164837_2178462858,71,-0.375848,0.040934,-2.133355,4,100,0,0,0,0
20200715_164837_2178496190,71,-0.463377,0.041105,-2.140668,5,100,0,0,0,0
20200715_164838_2178512856,71,-0.446265,0.035002,-2.146276,5,100,0,0,0,0
20200715_164838_2178546188,71,-0.416391,0.023049,-2.147214,5,100,0,0,0,0
20200715_164838_2178579520,72,-0.308825,0.000163,-2.148725,5,84.37476158,0,0,0,0
20200715_164838_2178612852,72,-0.11698,-0.003666,-2.151037,4,64.45334554,0,0,0,0
20200715_164838_2178646184,72,0.050428,-0.011675,-2.145807,4,43.25322509,0,0,0,0
20200715_164838_2178679516,72,0.131675,-0.021201,-2.129281,4,15.87243378,0,0,0,0
20200715_164838_2178712848,73,0.115011,-0.019876,-2.098667,4,0,0,0,0,0
20200715_164838_2178746180,73,0.049965,0.00562,-2.054125,4,0,0,0,0,0
20200715_164838_2178779512,73,-0.01627,0.006598,-1.98865,4,0,0,0,0,0
20200715_164838_2178812844,73,-0.063982,0.016185,-1.91362,4,0,0,0,0,0
20200715_164838_2178829510,73,-0.068365,0.033805,-1.833806,4,0,0,0,0,0
20200715_164838_2178862842,73,-0.052086,0.043996,-1.793773,4,0,0,0,0,0
20200715_164838_2178896174,74,-0.022641,0.045217,-1.711337,4,0,0,0,0,0
20200715_164838_2178929506,74,0.001004,0.043061,-1.63142,4,0,0,0,0,0
20200715_164838_2178962838,74,0.003072,0.044432,-1.555016,4,0,0,0,0,0
20200715_164838_2178996170,74,-0.000477,0.040461,-1.48105,4,0,0,0,0,0
20200715_164838_2179029502,74,-0.010824,0.045969,-1.411479,4,0,0,0,0,0
20200715_164838_2179046168,74,-0.014084,0.046927,-1.344803,4,0,0,0,0,0
20200715_164838_2179096166,75,-0.013519,0.04185,-1.311556,4,0,0,0,0,0
20200715_164838_2179112832,75,-0.010831,0.034612,-1.217642,4,0,0,0,0,0
20200715_164838_2179146164,75,-0.009719,0.031982,-1.187532,4,0,0,0,0,0
20200715_164838_2179162830,75,-0.002981,0.02754,-1.129519,4,0,0,0,0,0
20200715_164838_2179212828,75,0.006976,0.025822,-1.101354,4,0,0,0,0,0
20200715_164838_2179229494,75,0.125467,0.033496,-1.022009,2,0,0,0,0,0
20200715_164838_2179262826,75,0.167909,0.038181,-0.996625,2,0,0,0,0,0
20200715_164838_2179296158,75,0.265123,0.038774,-0.946647,1,0,0,0,0,0
20200715_164838_2179329490,75,0.395276,0.043073,-0.898969,-1,0,0,0,0,0
20200715_164838_2179362822,76,0.444162,0.036286,-0.852081,-1,0,0,0,0,0
20200715_164838_2179412820,76,0.451137,0.026981,-0.80636,-2,0,0,0,0,0
20200715_164838_2179429486,76,0.362799,0.001263,-0.740496,-2,0,0,0,0,0
20200715_164838_2179462818,76,0.305643,0.000495,-0.720091,-2,0,0,0,1,4
20200715_164838_2179496150,76,0.168068,-0.003947,-0.680184,-2,0,0,0,1,4
20200715_164839_2179512816,76,0.102473,0.000698,-0.642771,-2,0,0,0,1,4
20200715_164839_2179546148,76,0.056726,0.005972,-0.624998,-2,0,0,0,1,4
20200715_164839_2179579480,76,-0.000982,0.007545,-0.590023,-3,0,0,0,1,4
20200715_164839_2179612812,76,0.031045,0.017961,-0.556788,-4,0,0,0,1,4
20200715_164839_2179646144,76,0.133085,0.023483,-0.523988,-5,0,0,0,1,4
20200715_164839_2179679476,76,0.263297,0.040014,-0.492481,-6,0,0,0,1,4
20200715_164839_2179712808,76,0.390436,0.059765,-0.462268,-8,0,0,0,1,4
20200715_164839_2179746140,76,0.504661,0.07336,-0.432935,-9,0,0,0,1,4
20200715_164839_2179779472,76,0.564526,0.069627,-0.404461,-10,2.381169796,0,0,1,4
20200715_164839_2179796138,76,0.536326,0.045515,-0.37791,-11,9.127184749,0,0,1,4
20200715_164839_2179829470,76,0.520123,0.022354,-0.36547,-12,17.06340015,0,0,1,4
20200715_164839_2179862802,76,0.484587,-0.023999,-0.344217,-12,23.01518321,0,0,0,4
20200715_164839_2179896134,76,0.429944,-0.045693,-0.330244,-13,30.15792966,0,0,0,4
20200715_164839_2179929466,76,0.404628,-0.054491,-0.323217,-14,36.11047566,0,0,0,4
20200715_164839_2179962798,77,0.392873,-0.038462,-0.324636,-15,44.44342852,0,0,0,4
20200715_164839_2179996130,77,0.406215,-0.010487,-0.3337,-16,50,0,0,0,4
20200715_164839_2180029462,77,0.402698,0.019668,-0.349253,-17,53.9063096,0,0,0,4
