Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200709_154039_770502512, 1064.2154541015625, 61.2761116027832, -0.002243076218292117, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770519178, 1063.9610595703125, 61.261417388916016, -0.0006561379414051771, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770552510, 1063.8704833984375, 61.256221771240234, -0.00032043945975601673, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770585842, 1063.6868896484375, 61.24550247192383, 0.0005493247881531715, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770619174, 1063.4925537109375, 61.234317779541016, 0.0013733119703829288, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770635840, 1063.2867431640625, 61.22260284423828, 0.0017090104520320892, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770685838, 1063.183837890625, 61.21654510498047, 0.0017395284958183765, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770702504, 1062.8580322265625, 61.19778060913086, 0.0019531548023223877, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770735836, 1062.7471923828125, 61.19133377075195, 0.0021362630650401115, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770785834, 1062.5205078125, 61.17813491821289, 0.002166781108826399, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770819166, 1062.162841796875, 61.15754318237305, 0.002166781108826399, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770835832, 1061.91748046875, 61.14334487915039, 0.002166781108826399, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770852498, 1061.7916259765625, 61.136104583740234, 0.0021362630650401115, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770885830, 1061.6650390625, 61.12879943847656, 0.0020141908898949623, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770919162, 1061.406494140625, 61.113914489746094, 0.0018005645833909512, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770935828, 1061.137939453125, 61.098724365234375, 0.0013427939265966415, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154039_770952494, 1061.0062255859375, 61.090999603271484, 0.0011596856638789177, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154040_770969160, 1060.871337890625, 61.08317184448242, 0.0006103608757257462, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154040_771019158, 1060.7333984375, 61.07526397705078, 0.00012207217514514923, 0.0, 0.0, 0.0, 0.0,0.0
20200709_154040_771035824, 1062.4268798828125, 61.05149841308594, -0.0010528725106269121, 0.05158311128616333, 0.0, 0.0, 0.0,0.0
20200709_154040_771085822, 1064.20263671875, 61.04381561279297, -0.0010528725106269121, 0.09920653700828552, 0.0, 0.0, 0.0,0.0
20200709_154040_771102488, 1066.6068115234375, 61.02329635620117, -0.0009002822916954756, 0.12301060557365417, 0.0, 0.0, 0.0,0.0
20200709_154040_771119154, 1066.744384765625, 61.01738357543945, -0.0008697642479091883, 0.1269855797290802, 0.0, 0.0, 0.0,0.0
20200709_154040_771152486, 1066.9041748046875, 61.011932373046875, -0.0008697642479091883, 0.13492026925086975, 0.0, 0.0, 0.0,0.0
20200709_154040_771169152, 1067.494873046875, 61.002525329589844, -0.0008697642479091883, 0.1587243378162384, 0.0, 0.0, 0.0,0.0
20200709_154040_771219150, 1067.620849609375, 60.998592376708984, -0.0008697642479091883, 0.1587243378162384, 0.0, 0.0, 0.0,0.0
20200709_154040_771235816, 1067.807861328125, 60.9898796081543, -0.0011139085981994867, 0.1666666567325592, 0.0, 0.0, 0.0,0.0
20200709_154040_771285814, 1068.103515625, 60.98798370361328, -0.0013275349047034979, 0.1825360357761383, 0.0, 0.0, 0.0,0.0
20200709_154040_771302480, 1068.463134765625, 60.98548889160156, -0.001632715342566371, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200709_154040_771335812, 1068.5299072265625, 60.98569107055664, -0.0016937514301389456, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200709_154040_771369144, 1068.711669921875, 60.987613677978516, -0.0024567025247961283, 0.19047075510025024, 0.0, 0.0, 0.0,0.0
20200709_154040_771385810, 1069.0927734375, 60.991573333740234, -0.0032501716632395983, 0.20238041877746582, 0.0, 0.0, 0.0,0.0
20200709_154040_771419142, 1069.29052734375, 60.99433517456055, -0.0036469062324613333, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200709_154040_771452474, 1069.87353515625, 61.001399993896484, -0.0052948808297514915, 0.2222171425819397, 0.0, 0.0, 0.0,0.0
