Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200715_152010_1312547496, 592.1233520507812, -0.12387756258249283, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312564162, 592.1233520507812, -0.12568897008895874, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312580828, 592.1233520507812, -0.12659291923046112, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312614160, 592.1233520507812, -0.12749917805194855, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312630826, 592.1233520507812, -0.12930747866630554, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312664158, 592.1233520507812, -0.13021381199359894, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312714156, 592.1233520507812, -0.13202182948589325, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312747488, 592.1233520507812, -0.13473686575889587, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312780820, 592.1233520507812, -0.13654792308807373, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312814152, 592.1233520507812, -0.13835760951042175, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312864150, 592.1233520507812, -0.14016617834568024, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312897482, 592.1233520507812, -0.14288081228733063, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312914148, 592.1233520507812, -0.14469054341316223, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312930814, 592.1233520507812, -0.14559406042099, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312947480, 592.1233520507812, -0.14649958908557892, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1312964146, 592.1233520507812, -0.14740312099456787, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1313014144, 592.1233520507812, -0.148306742310524, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1313030810, 592.1233520507812, -0.1510206013917923, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1313064142, 592.1233520507812, -0.15192607045173645, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1313080808, 592.1233520507812, -0.15373407304286957, -0.024673838168382645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1313097474, 592.1233520507812, -0.15463946759700775, -0.024917982518672943, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1313147472, 592.1233520507812, -0.1555437445640564, -0.025864042341709137, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1313164138, 592.1233520507812, -0.15825435519218445, -0.02845807559788227, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1313197470, 592.1233520507812, -0.15915648639202118, -0.02986190654337406, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152010_1313214136, 592.1233520507812, -0.16096316277980804, -0.032639048993587494, 0.03571373224258423, 0.0, 0.0, 0.0,0.0
20200715_152010_1313247468, 592.1233520507812, -0.16186439990997314, -0.03465323895215988, 0.07142749428749084, 0.0, 0.0, 0.0,0.0
20200715_152010_1313297466, 594.2135009765625, -0.16366928815841675, -0.03782711550593376, 0.10714122653007507, 0.0, 0.0, 0.0,0.0
