Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200706_154747_96996120, 592.1236572265625, 0.007146682124584913, -0.003830014495179057, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154747_97029452, 592.1236572265625, 0.005129210185259581, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154747_97062784, 592.1236572265625, -0.0020512137562036514, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154747_97079450, 592.1236572265625, -0.003881543641909957, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154747_97112782, 592.1236572265625, -0.0065416391007602215, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154747_97146114, 592.1236572265625, -0.007006476167589426, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97179446, 592.1236572265625, -0.0015348599990829825, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97212778, 592.1236572265625, 0.00600417610257864, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97246110, 592.1236572265625, 0.0067210267297923565, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97262776, 592.1236572265625, 0.0012012106599286199, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97296108, 592.1236572265625, -0.0025746759492903948, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97329440, 592.1236572265625, -0.004505257122218609, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97362772, 592.1236572265625, -0.005065388046205044, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97396104, 592.1236572265625, 0.002113048452883959, -0.003921568393707275, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97429436, 592.1236572265625, 0.0039497483521699905, -0.0038605325389653444, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97479434, 592.1236572265625, 0.004532316233962774, -0.0034943160135298967, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97496100, 592.1236572265625, 0.001610221923328936, -0.003128099488094449, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97529432, 592.1236572265625, -0.0021576646249741316, -0.003128099488094449, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97546098, 592.1236572265625, -0.004009597469121218, -0.003128099488094449, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97579430, 592.1236572265625, -0.006651799660176039, -0.003128099488094449, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97612762, 592.1236572265625, -0.005666439421474934, -0.003128099488094449, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97629428, 592.1236572265625, -0.00424971804022789, -0.0032501716632395983, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97662760, 592.1236572265625, -0.0014751736307516694, -0.0032501716632395983, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97696092, 592.1236572265625, 6.159428448881954e-05, -0.0032501716632395983, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97712758, 592.1236572265625, 0.001536703435704112, -0.0032501716632395983, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97762756, 592.1236572265625, 0.0001930845173774287, -0.0032501716632395983, 0.0, 0.0, 0.0, 0.0,0.0
20200706_154748_97812754, 592.1236572265625, 0.0021010327618569136, -0.0032501716632395983, 0.0, 0.0, 0.0, 0.0,0.0
