Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200714_152409_411522002, 991.810302734375, 89.15807342529297, -0.004440375603735447, 0.0, 0.0, 0.0, 0.0,0.0
20200714_152409_411538668, 991.6661376953125, 89.14506530761719, -0.004928664304316044, 0.0, 0.0, 0.0, 0.0,0.0
20200714_152409_411572000, 991.5907592773438, 89.13829040527344, -0.005508506670594215, 0.0, 0.0, 0.0, 0.0,0.0
20200714_152410_411588666, 991.4357299804688, 89.1242446899414, -0.006698710843920708, 0.0, 0.0, 0.0, 0.0,0.0
20200714_152410_411621998, 991.3556518554688, 89.1169662475586, -0.007644769735634327, 0.0, 0.0, 0.0, 0.0,0.0
20200714_152410_411638664, 991.1912841796875, 89.1019058227539, -0.008896009996533394, 0.0, 0.0, 0.0, 0.0,0.0
20200714_152410_411655330, 991.1069946289062, 89.09420013427734, -0.009262226521968842, 0.0, 0.0, 0.0, 0.0,0.0
20200714_152410_411705328, 991.0216064453125, 89.08642578125, -0.00965896062552929, 0.0, 0.0, 0.0, 0.0,0.0
20200714_152410_411738660, 990.75830078125, 89.06282043457031, -0.009262226521968842, 0.0, 0.0, 0.0, 0.0,0.0
20200714_152410_411755326, 990.5776977539062, 89.0467529296875, -0.008682383224368095, 0.0, 0.0, 0.0, 0.0,0.0
20200714_152410_411805324, 990.4815063476562, 89.03849792480469, -0.006424047984182835, 0.0, 0.0, 0.0, 0.0,0.0
20200714_152410_411821990, 982.7401733398438, 89.00538635253906, -0.0032806897070258856, 0.0, 0.2063477635383606, 0.0, 0.0,0.0
20200714_152410_411838656, 976.0039672851562, 88.98462677001953, -0.002121004043146968, 0.0, 0.3134889602661133, 0.0, 0.0,0.0
20200714_152410_411871988, 968.9063110351562, 88.95507049560547, -0.0011139085981994867, 0.0, 0.4245975613594055, 0.0, 0.0,0.0
20200714_152410_411905320, 955.7153930664062, 88.86100769042969, 0.00158693827688694, 0.0, 0.5625009536743164, 0.0, 0.0,0.0
20200714_152410_411921986, 942.2410888671875, 88.72027587890625, 0.0019226367585361004, 0.0, 0.5546883344650269, 0.0, 0.0,0.0
20200714_152410_411955318, 1031.0076904296875, 88.63401794433594, 0.0019226367585361004, 0.0, 0.5546883344650269, 0.0, 0.0,0.0
20200714_152410_411988650, 1124.8975830078125, 88.42881774902344, 0.0015564202331006527, 0.0, 0.5585946440696716, 0.0, 0.0,0.0
20200714_152410_412021982, 1216.849609375, 88.18189239501953, 0.00012207217514514923, 0.0, 0.5546883344650269, 0.0, 0.0,0.0
