Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200715_154509_2756739726, 592.1236572265625, 0.0011785670649260283, -0.012466620653867722, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2756773058, 592.1236572265625, 0.001073143444955349, -0.012497139163315296, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2756789724, 592.1236572265625, 0.001067601260729134, -0.012497139163315296, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2756823056, 592.1236572265625, 0.001169215771369636, -0.012497139163315296, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2756839722, 592.1236572265625, 0.0011642056051641703, -0.012497139163315296, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2756889720, 592.1236572265625, 0.001057062647305429, -0.012497139163315296, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2756906386, 592.1236572265625, 0.001153628807514906, -0.012497139163315296, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2756939718, 592.1236572265625, 0.0010471707209944725, -0.012497139163315296, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2756973050, 592.1236572265625, 0.001041462179273367, -0.012497139163315296, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757023048, 592.1236572265625, 0.0010366874048486352, -0.012497139163315296, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757039714, 592.1236572265625, 0.0011335802264511585, -0.012497139163315296, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757073046, 592.1236572265625, 0.0010274589294567704, -0.012497139163315296, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757106378, 592.1236572265625, 0.001021356787532568, -0.013229572214186192, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757123044, 592.1236572265625, 0.001016954192891717, -0.01426718570291996, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757139710, 592.1236572265625, 0.001118834363296628, -0.014908064156770706, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757156376, 592.1236572265625, 0.0010121259838342667, -0.0160982683300972, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757189708, 592.1236572265625, 0.0011128120822831988, -0.020218204706907272, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757223040, 592.1236572265625, 0.0011060768738389015, -0.024704355746507645, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757256372, 592.1236572265625, 0.0011013897601515055, -0.029312580823898315, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757273038, 592.1236572265625, 0.0010965648107230663, -0.0320286862552166, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757289704, 592.1236572265625, 0.000989637104794383, -0.03349355235695839, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757323036, 592.1236572265625, 0.0010926745599135756, -0.03489738330245018, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757339702, 592.1236572265625, 0.001087416778318584, -0.04069581255316734, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757389700, 592.1236572265625, 0.0009783061686903238, -0.04151979833841324, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757406366, 592.1236572265625, 0.001077416818588972, -0.043656062334775925, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154509_2757439698, 592.1236572265625, 0.0009703695541247725, -0.04405279457569122, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757473030, 592.1236572265625, 0.0009666421101428568, -0.04405279457569122, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757506362, 592.1236572265625, 0.000960494508035481, -0.04405279457569122, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757523028, 592.1236572265625, 0.0009553989511914551, -0.04405279457569122, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757556360, 592.1236572265625, 0.0010587796568870544, -0.04307621717453003, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757573026, 592.1236572265625, 0.001054823282174766, -0.042313266545534134, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757606358, 592.1236572265625, 0.0009470782242715359, -0.04148928076028824, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757639690, 592.1236572265625, 0.0009409751510247588, -0.039047837257385254, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757656356, 592.1236572265625, 0.0009370564948767424, -0.037247274070978165, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757673022, 592.1236572265625, 0.0010398526210337877, -0.037033647298812866, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757723020, 592.1236572265625, 0.000930947600863874, -0.037033647298812866, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757739686, 592.1236572265625, 0.0010291030630469322, -0.03770504146814346, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757789684, 592.1236572265625, 0.0009205722599290311, -0.038712140172719955, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757839682, 592.1236572265625, 0.0010188091546297073, -0.040482185781002045, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757856348, 592.1236572265625, 0.0009052875102497637, -0.04103150963783264, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757889680, 592.1236572265625, 0.0010089994175359607, -0.04109254479408264, 0.0, 0.0, 0.0, 0.0,0.0
20200715_154510_2757906346, 592.1236572265625, 0.0010046300012618303, -0.04109254479408264, 0.011902034282684326, 0.0, 0.0, 0.0,0.0
20200715_154510_2757956344, 592.1236572265625, 0.0008955523953773081, -0.04106202721595764, 0.023811697959899902, 0.0, 0.0, 0.0,0.0
20200715_154510_2757989676, 592.1236572265625, 0.0009935982525348663, -0.04106202721595764, 0.03174638748168945, 0.0, 0.0, 0.0,0.0
20200715_154510_2758039674, 592.1236572265625, 0.0009891048539429903, -0.04106202721595764, 0.03174638748168945, 0.0, 0.0, 0.0,0.0
20200715_154510_2758056340, 592.1236572265625, 0.0008754875743761659, -0.04106202721595764, 0.023811697959899902, 0.0, 0.0, 0.0,0.0
20200715_154510_2758089672, 592.1236572265625, 0.0009794437792152166, -0.04106202721595764, 0.023811697959899902, 0.0, 0.0, 0.0,0.0
20200715_154510_2758106338, 592.1236572265625, 0.0009742647525854409, -0.04106202721595764, 0.023811697959899902, 0.0, 0.0, 0.0,0.0
20200715_154510_2758156336, 592.1236572265625, 0.0008657005964778364, -0.04106202721595764, 0.023811697959899902, 0.0, 0.0, 0.0,0.0
20200715_154510_2758173002, 592.1236572265625, 0.0009641855722293258, -0.04106202721595764, 0.023811697959899902, 0.0, 0.0, 0.0,0.0
20200715_154510_2758206334, 592.1236572265625, 0.0008549214107915759, -0.04106202721595764, 0.023811697959899902, 0.0, 0.0, 0.0,0.0
20200715_154510_2758223000, 592.1236572265625, 0.0008505182922817767, -0.04106202721595764, 0.023811697959899902, 0.0, 0.0, 0.0,0.0
20200715_154510_2758272998, 592.1236572265625, 0.0009547319496050477, -0.04106202721595764, 0.023811697959899902, 0.0, 0.0, 0.0,0.0
20200715_154510_2758306330, 592.1236572265625, 0.0008398343925364316, -0.04121461883187294, 0.023811697959899902, 0.0, 0.0, 0.0,0.0
20200715_154510_2758322996, 592.1236572265625, 0.0008354679448530078, -0.04121461883187294, 0.03174638748168945, 0.0, 0.0, 0.0,0.0
20200715_154510_2758372994, 592.1236572265625, 0.0009398302063345909, -0.04121461883187294, 0.039681077003479004, 0.0, 0.0, 0.0,0.0
20200715_154511_2758406326, 592.1236572265625, 0.0008249261882156134, -0.04124513640999794, 0.0793621838092804, 0.0, 0.0, 0.0,0.0
20200715_154511_2758422992, 592.1236572265625, 0.0008204485638998449, -0.04124513640999794, 0.08332952857017517, 0.0, 0.0, 0.0,0.0
20200715_154511_2758456324, 594.121337890625, 0.0009247776470147073, -0.04124513640999794, 0.11507591605186462, 0.0, 0.0, 0.0,0.0
20200715_154511_2758472990, 608.8961181640625, 0.002625164343044162, -0.04124513640999794, 0.19047075510025024, 0.0, 0.0, 0.0,0.0
20200715_154511_2758506322, 592.0509643554688, 0.004550863057374954, -0.04124513640999794, 0.28174257278442383, 0.0, 0.0, 0.0,0.0
20200715_154511_2758556320, 589.4391479492188, 0.014454598538577557, -0.04151979833841324, 0.34126800298690796, 0.0, 0.0, 0.0,0.0
20200715_154511_2758606318, 602.1907348632812, 0.04567399248480797, -0.04249637573957443, 0.45634394884109497, 0.0, 0.0, 0.0,0.0
20200715_154511_2758622984, 657.209228515625, 0.11239185929298401, -0.043442435562610626, 0.5, 0.0, 0.0, 0.0,0.0
20200715_154511_2758656316, 679.8980102539062, 0.15259867906570435, -0.04429693892598152, 0.5234378576278687, 0.0, 0.0, 0.0,0.0
20200715_154511_2758689648, 684.7390747070312, 0.25943735241889954, -0.045304037630558014, 0.5585946440696716, 0.0, 0.0, 0.0,0.0
20200715_154511_2758706314, 648.7600708007812, 0.39624616503715515, -0.046677347272634506, 0.621095597743988, 0.0, 0.0, 0.0,0.0
20200715_154511_2758756312, 618.9113159179688, 0.4743417799472809, -0.0472266711294651, 0.6601586937904358, 0.0, 0.0, 0.0,0.0
20200715_154511_2758789644, 594.5181274414062, 0.7397924661636353, -0.048691537231206894, 0.6875028610229492, 0.0, 0.0, 0.0,0.0
20200715_154511_2758839642, 566.2593994140625, 0.9371312856674194, -0.04872205853462219, 0.691409170627594, 0.0, 0.0, 0.0,0.0
20200715_154511_2758856308, 534.2705078125, 1.2581756114959717, -0.04930189996957779, 0.6953154802322388, 0.0, 0.0, 0.0,0.0
20200715_154511_2758906306, 579.81787109375, 1.3722268342971802, -0.04963759705424309, 0.7031280994415283, 0.0, 0.0, 0.0,0.0
20200715_154511_2758922972, 539.5764770507812, 1.7380995750427246, -0.04966811463236809, 0.7187533378601074, 0.0, 0.0, 0.0,0.0
20200715_154511_2758972970, 586.3438110351562, 1.8678334951400757, -0.049881741404533386, 0.7187533378601074, 0.0, 0.0, 0.0,0.0
20200715_154511_2758989636, 539.2698974609375, 2.2787024974823, -0.05027847737073898, 0.7187533378601074, 0.0, 0.0, 0.0,0.0
20200715_154511_2759039634, 594.7251586914062, 2.422558307647705, -0.05030899494886398, 0.7187533378601074, 0.0, 0.0, 0.0,0.0
20200715_154511_2759056300, 540.0037231445312, 2.873599052429199, -0.05085831880569458, 0.7187533378601074, 0.0, 0.0, 0.0,0.0
20200715_154511_2759106298, 604.31884765625, 3.030374050140381, -0.051438163965940475, 0.7187533378601074, 0.0, 0.0, 0.0,0.0
