Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200714_134126_4103835840, 1073.248291015625, 59.56066131591797, -0.00032043945975601673, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134126_4103852506, 1075.64990234375, 59.69855880737305, -0.001144426641985774, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134126_4103869172, 1076.8956298828125, 59.769283294677734, -0.0022735942620784044, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134126_4103902504, 1078.13525390625, 59.84151077270508, -0.002731364918872714, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134126_4103919170, 1080.72021484375, 59.99025344848633, -0.004470893181860447, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134126_4103952502, 1082.0438232421875, 60.06660842895508, -0.005081254057586193, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134126_4103969168, 1084.7794189453125, 60.223514556884766, -0.006271458230912685, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134126_4104019166, 1086.17578125, 60.30388641357422, -0.006668192334473133, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134126_4104052498, 1090.5032958984375, 60.55230712890625, -0.007278553210198879, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104069164, 1093.4781494140625, 60.72355651855469, -0.007248035632073879, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104102496, 1094.99951171875, 60.81098556518555, -0.006851300597190857, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104135828, 1098.0997314453125, 60.989219665527344, -0.006271458230912685, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104169160, 1101.2723388671875, 61.17143249511719, -0.004287784919142723, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104185826, 1104.5264892578125, 61.35833740234375, -0.002334630349650979, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104235824, 1106.2041015625, 61.45286178588867, -0.0014801251236349344, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104252490, 1111.2213134765625, 61.742305755615234, 0.0009460593573749065, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104285822, 1112.91015625, 61.83998489379883, 0.0013733119703829288, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104302488, 1116.3485107421875, 62.037967681884766, 0.002197299152612686, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104352486, 1118.09130859375, 62.138580322265625, 0.00238040741533041, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104385818, 1123.424560546875, 62.44496154785156, 0.0025024795904755592, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104419150, 1127.0484619140625, 62.65337371826172, 0.0025024795904755592, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104452482, 1130.722412109375, 62.86457061767578, 0.0025024795904755592, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104469148, 1134.44677734375, 63.078590393066406, 0.002594033721834421, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104519146, 1136.32958984375, 63.18653869628906, 0.0031128404662013054, 1.0, 0.0, 0.0, 0.0,0.0
20200714_134127_4104535812, 1142.054931640625, 63.514556884765625, 0.0057068741880357265, 1.0, 0.0, 1.0, 0.0,1.0
20200714_134127_4104585810, 1143.9698486328125, 63.62533950805664, 0.0065003433264791965, 1.0, 0.0, 1.0, 0.0,1.0
20200714_134127_4104602476, 1149.8101806640625, 63.961185455322266, 0.009948882274329662, 1.0, 0.0, 1.0, 0.0,1.0
20200714_134127_4104635808, 1151.7808837890625, 64.07426452636719, 0.011322194710373878, 1.0, 0.0, 1.0, 0.0,1.0
20200714_134127_4104652474, 1155.7503662109375, 64.30072021484375, 0.014892805367708206, 1.0, 0.0, 1.0, 0.0,1.0
20200714_134127_4104685806, 1157.7489013671875, 64.41444396972656, 0.016937514767050743, 1.0, 0.0, 1.0, 0.0,1.0
20200714_134127_4104719138, 1161.720947265625, 64.64407348632812, 0.019745174795389175, 1.0, 0.0, 1.0, 0.0,1.0
20200714_134127_4104752470, 1165.76806640625, 64.87506103515625, 0.022766459733247757, 1.0, 0.0, 1.0, 0.0,1.0
20200714_134127_4104785802, 1169.80859375, 65.10736846923828, 0.024719614535570145, 1.0, 0.0, 1.0, 0.0,1.0
20200714_134127_4104819134, 1173.887451171875, 65.3416748046875, 0.025879301130771637, 1.0, 0.0, 1.0, 0.0,1.0
20200714_134127_4104869132, 1178.0286865234375, 65.57919311523438, 0.027496756985783577, 1.0, 0.0, 1.0, 0.0,1.0
20200714_134127_4104885798, 1184.2821044921875, 65.93875122070312, 0.027985045686364174, 1.0, 0.0, 1.0, 0.0,1.0
