Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200714_141042_1127132478, 1484.6685791015625, 85.00859069824219, -0.0011139085981994867, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141042_1127149144, 1485.9708251953125, 85.08411407470703, -0.0010528725106269121, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141042_1127182476, 1486.6263427734375, 85.12210845947266, -0.0010528725106269121, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141042_1127199142, 1487.9415283203125, 85.19823455810547, -0.0010528725106269121, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141042_1127215808, 1488.5997314453125, 85.2363052368164, -0.0010528725106269121, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141042_1127249140, 1489.2586669921875, 85.27452850341797, -0.0010528725106269121, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141042_1127282472, 1490.5858154296875, 85.35124206542969, -0.0012664988171309233, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141042_1127315804, 1491.9315185546875, 85.4280776977539, -0.0016632333863526583, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141042_1127349136, 1493.2479248046875, 85.50527954101562, -0.0020599679555743933, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141042_1127365802, 1494.5875244140625, 85.58260345458984, -0.0023041123058646917, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127382468, 1495.2567138671875, 85.621337890625, -0.0023041123058646917, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127415800, 1495.923583984375, 85.66010284423828, -0.0023041123058646917, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127449132, 1497.267578125, 85.7379379272461, -0.0023041123058646917, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127482464, 1498.6102294921875, 85.81568908691406, -0.0020904859993606806, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127532462, 1499.968505859375, 85.89393615722656, -0.001144426641985774, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127549128, 1498.05029296875, 86.01132202148438, -0.0009002822916954756, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127599126, 1496.15576171875, 86.04940795898438, -0.0009002822916954756, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127632458, 1482.05810546875, 86.16036224365234, -0.0009002822916954756, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127649124, 1466.791259765625, 86.23197937011719, -0.0011139085981994867, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127682456, 1456.2032470703125, 86.26726531982422, -0.0012970168609172106, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127749120, 1435.073486328125, 86.33625030517578, -0.001632715342566371, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127765786, 1393.54541015625, 86.46973419189453, -0.0022735942620784044, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127782452, 1383.3448486328125, 86.5022201538086, -0.002426184481009841, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127815784, 1373.2183837890625, 86.53423309326172, -0.0027008468750864267, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127849116, 1353.1866455078125, 86.59729766845703, -0.002914473181590438, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127882448, 1333.44677734375, 86.6589126586914, -0.0030975814443081617, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127915780, 1313.9947509765625, 86.71913146972656, -0.0034637979697436094, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127932446, 1294.826416015625, 86.77822875976562, -0.0036469062324613333, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127949112, 1285.3472900390625, 86.80733489990234, -0.003707942320033908, 0.2063477635383606, 0.0, 0.0, 0.0,0.0
20200714_141043_1127999110, 1275.9376220703125, 86.83605194091797, -0.004104676656424999, 0.21824979782104492, 0.0, 0.0, 0.0,0.0
20200714_141043_1128049108, 1248.119873046875, 86.92053985595703, -0.0045319292694330215, 0.21824979782104492, 0.0, 0.0, 0.0,0.0
20200714_141043_1128065774, 1220.90869140625, 87.00250244140625, -0.005844205617904663, 0.2222171425819397, 0.0, 0.0, 0.0,0.0
20200714_141043_1128099106, 1211.9708251953125, 87.02932739257812, -0.006454566493630409, 0.22618448734283447, 0.0, 0.0, 0.0,0.0
20200714_141043_1128132438, 1194.290771484375, 87.08219909667969, -0.007644769735634327, 0.23015183210372925, 0.0, 0.0, 0.0,0.0
20200714_141043_1128149104, 1176.86865234375, 87.13369750976562, -0.0079194325953722, 0.23809415102005005, 0.0, 0.0, 0.0,0.0
20200714_141043_1128199102, 1168.253173828125, 87.1592788696289, -0.00807202234864235, 0.2460288405418396, 0.0, 0.0, 0.0,0.0
20200714_141043_1128249100, 1136.0511474609375, 87.23461151123047, -0.00804150477051735, 0.25396353006362915, 0.0, 0.0, 0.0,0.0
20200714_141044_1128265766, 1069.073974609375, 87.3077392578125, -0.007278553210198879, 0.25396353006362915, 0.0, 0.0, 0.0,0.0
20200714_141044_1128315764, 1046.1695556640625, 87.33186340332031, -0.007217517122626305, 0.2618982195854187, 0.0, 0.0, 0.0,0.0
20200714_141044_1128332430, 993.8065795898438, 87.40206146240234, -0.005691614933311939, 0.27777522802352905, 0.0, 0.0, 0.0,0.0
20200714_141044_1128382428, 982.9972534179688, 87.42501068115234, -0.005447470583021641, 0.28174257278442383, 0.0, 0.0, 0.0,0.0
20200714_141044_1128399094, 977.3054809570312, 87.49292755126953, -0.004287784919142723, 0.3015792965888977, 0.0, 0.0, 0.0,0.0
20200714_141044_1128432426, 976.2139892578125, 87.51508331298828, -0.004074159078299999, 0.30555427074432373, 0.0, 0.0, 0.0,0.0
20200714_141044_1128465758, 975.9610595703125, 87.558837890625, -0.0038605325389653444, 0.3134889602661133, 0.0, 0.0, 0.0,0.0
20200714_141044_1128482424, 975.969482421875, 87.60182189941406, -0.0038605325389653444, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128515756, 976.1591796875, 87.62297058105469, -0.0038605325389653444, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128532422, 976.4485473632812, 87.66493225097656, -0.0038605325389653444, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128565754, 976.7261352539062, 87.68557739257812, -0.0038605325389653444, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128599086, 987.6246948242188, 87.7275161743164, -0.003830014495179057, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128632418, 990.3102416992188, 87.77184295654297, -0.003707942320033908, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128665750, 991.3522338867188, 87.81781768798828, -0.003707942320033908, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128682416, 992.0023803710938, 87.86527252197266, -0.003707942320033908, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128732414, 992.2890014648438, 87.88966369628906, -0.003707942320033908, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128782412, 993.1318359375, 87.96568298339844, -0.003707942320033908, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128799078, 993.995361328125, 88.04523468017578, -0.0036774242762476206, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128832410, 994.2916870117188, 88.0726089477539, -0.0036469062324613333, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128865742, 994.8968505859375, 88.12848663330078, -0.0034943160135298967, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128882408, 995.5145263671875, 88.18537139892578, -0.0034943160135298967, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128899074, 995.829345703125, 88.21446990966797, -0.0034637979697436094, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128949072, 996.1459350585938, 88.24375915527344, -0.0034637979697436094, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1128965738, 997.1237182617188, 88.33368682861328, -0.0034637979697436094, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1129015736, 997.45263671875, 88.36408233642578, -0.0034637979697436094, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1129032402, 998.4639282226562, 88.45735168457031, -0.0034637979697436094, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1129049068, 998.807861328125, 88.48902893066406, -0.0034637979697436094, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1129099066, 999.1522827148438, 88.52071380615234, -0.0036469062324613333, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1129115732, 1000.201171875, 88.61754608154297, -0.003921568393707275, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1129149064, 1000.5645751953125, 88.65054321289062, -0.0045014116913080215, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141044_1129165730, 1001.2921142578125, 88.71640014648438, -0.004898145794868469, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141045_1129215728, 1001.6602783203125, 88.74972534179688, -0.0052948808297514915, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141045_1129265726, 1002.7802734375, 88.85091400146484, -0.006485084071755409, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141045_1129299058, 1003.9174194335938, 88.95343780517578, -0.008255130611360073, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141045_1129315724, 1004.6817016601562, 89.02267456054688, -0.008896009996533394, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141045_1129349056, 1005.0709228515625, 89.05775451660156, -0.009079118259251118, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141045_1129382388, 1005.8450927734375, 89.12765502929688, -0.00965896062552929, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141045_1129415720, 1006.6236572265625, 89.19820404052734, -0.00965896062552929, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141045_1129432386, 1007.4127807617188, 89.26952362060547, -0.00950637087225914, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141045_1129465718, 1007.8088989257812, 89.30535125732422, -0.009323262609541416, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200714_141045_1129499050, 1008.5985107421875, 89.37699127197266, -0.009079118259251118, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
