Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200714_140512_837644058, 1162.0069580078125, 66.9051742553711, 0.0050049591809511185, 0.0, 0.0, 0.0, 0.0,0.0
20200714_140512_837677390, 1161.713134765625, 66.88838195800781, 0.005493247881531715, 0.0, 0.0, 0.0, 0.0,0.0
20200714_140512_837694056, 1161.13330078125, 66.85504913330078, 0.006958113983273506, 0.0, 0.0, 0.0, 0.0,0.0
20200714_140512_837710722, 1160.836181640625, 66.83841705322266, 0.008941786363720894, 0.0, 0.0, 1.0, 0.0,1.0
20200714_140512_837727388, 1160.545166015625, 66.8216552734375, 0.010559243150055408, 0.0, 0.0, 1.0, 0.0,1.0
20200714_140512_837760720, 1160.266357421875, 66.80492401123047, 0.011352712288498878, 0.0, 0.0, 1.0, 0.0,1.0
20200714_140512_837794052, 1159.68701171875, 66.77125549316406, 0.016723887994885445, 0.0, 0.0, 1.0, 0.0,1.0
20200714_140512_837827384, 1159.1275634765625, 66.73766326904297, 0.019897764548659325, 0.0, 0.0, 1.0, 0.0,1.0
20200714_140512_837860716, 1158.5802001953125, 66.70511627197266, 0.022705424576997757, 0.0, 0.0, 1.0, 0.0,1.0
20200714_140512_837894048, 1158.0343017578125, 66.67323303222656, 0.02719157747924328, 0.0, 0.0, 1.0, 0.0,1.0
20200714_140513_837927380, 1157.49169921875, 66.64086151123047, 0.0321660190820694, 0.0, 0.0, 1.0, 0.0,1.0
20200714_140513_837977378, 1156.9537353515625, 66.6079330444336, 0.03796444833278656, 0.0, 0.0, 1.0, 0.0,1.0
20200714_140513_837994044, 1156.1380615234375, 66.55648803710938, 0.049744412302970886, 0.0, 0.0, 1.0, 0.0,1.0
20200714_140513_838010710, 1155.8533935546875, 66.53873443603516, 0.05597009137272835, 0.0, 0.0, 1.0, 0.0,1.0
20200714_140513_838060708, 1155.553955078125, 66.52008819580078, 0.0635385662317276, 0.0, 0.0, 1.0, 0.0,1.0
