Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200715_152859_1824127032, 592.1259155273438, -0.010322391986846924, -0.01029984001070261, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824143698, 592.12548828125, -0.007215825840830803, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824160364, 592.1253051757812, -0.005510922055691481, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824193696, 592.1251831054688, -0.003788270289078355, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824227028, 592.1248779296875, -0.00033575331326574087, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824260360, 592.1246948242188, 0.003118176246061921, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824293692, 592.1244506835938, -0.0005166830960661173, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824327024, 592.1243286132812, -0.005806694272905588, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824377022, 592.1241455078125, -0.010575979016721249, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824410354, 592.1240234375, -0.006429444532841444, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824443686, 592.1239624023438, -0.0029949669260531664, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824477018, 592.1239013671875, 0.00045807770220562816, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824510350, 592.123779296875, -0.0026580907870084047, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824527016, 592.1237182617188, -0.006938990205526352, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824543682, 592.1237182617188, -0.007039197720587254, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824577014, 592.1236572265625, -0.005790849216282368, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824593680, 592.1236572265625, -0.002457970753312111, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824643678, 592.1236572265625, -0.0007331452798098326, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824677010, 592.1236572265625, -0.0019847573712468147, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
20200715_152859_1824693676, 592.1236572265625, -0.006277015898376703, -0.010238803923130035, 0.0, 0.0, 0.0, 0.0,0.0
