Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200805_165306_2115720498,-12.16,-16.71,-0.83,-10.97,-32,0,0,3,0:00:02
20200805_165306_2115787162,-12.16,-24.09,-1.42,-14.63,-32,0,0,3,0:00:02
20200805_165306_2115853826,-12.16,-19.84,-1.54,-14.63,-32,0,0,3,0:00:02
20200805_165306_2115903824,-12.16,-7.63,-1.66,-14.63,-32,1,0,3,0:00:02
20200805_165306_2115970488,-12.16,-2.41,-1.78,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116037152,-12.16,-6.92,-2.01,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116087150,-12.16,-9.79,-2.25,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116153814,-11.52,-12.32,-2.61,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116220478,-11.52,-11.42,-2.84,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116287142,-11.52,-15.45,-3.32,-14.63,-32,0,0,3,0:00:02
20200805_165306_2116337140,-11.52,-16.52,-3.67,-14.63,-32,0,0,3,0:00:02
20200805_165307_2116387138,-11.52,-23.59,-4.62,-14.63,-32,0,0,3,0:00:03
20200805_165307_2116487134,-11.52,-31.11,-5.45,-14.63,-32,0,0,3,0:00:03
20200805_165307_2116537132,-11.52,-32,-6.4,-14.63,-32,0,0,3,0:00:03
20200805_165307_2116603796,-10.88,-32,-7.7,-14.63,-32,0,0,3,0:00:03
20200805_165307_2116653794,-10.88,-32,-8.41,-14.63,-32,1,0,3,0:00:03
20200805_165307_2116720458,-10.88,-32,-9.13,-14.63,-32,1,0,3,0:00:03
20200805_165307_2116803788,-10.88,-32,-10.07,-14.63,-32,1,0,3,0:00:03
20200805_165307_2116870452,-10.88,-31.58,-10.67,-14.63,-32,1,0,3,0:00:03
20200805_165307_2116920450,-10.88,-29.83,-11.38,-14.63,-32,1,0,3,0:00:03
20200805_165307_2116987114,-10.88,-30.63,-11.85,-14.63,-32,1,0,3,0:00:03
20200805_165307_2117053778,-10.24,-26.07,-12.21,-14.63,-32,1,0,3,0:00:03
20200805_165307_2117103776,-10.24,-19.05,-12.44,-14.63,-32,0,0,3,0:00:03
20200805_165307_2117187106,-10.24,-14.11,-12.8,-14.63,-32,0,0,3,0:00:03
20200805_165307_2117237104,-10.24,-17.0,-13.04,-14.63,-32,0,0,3,0:00:03
20200805_165308_2117303768,-10.24,-16.0,-13.27,-14.63,-32,0,0,3,0:00:04
20200805_165308_2117353766,-9.6,-11.47,-13.39,-14.63,-32,0,0,3,0:00:04
20200805_165308_2117420430,-9.6,-7.41,-13.39,-14.63,-32,0,0,3,0:00:04
20200805_165308_2117470428,-9.6,-4.57,-13.39,-14.63,-32,1,0,3,0:00:04
20200805_165308_2117553758,-9.6,-2.78,-13.39,-14.63,-32,1,0,3,0:00:04
20200805_165308_2117620422,-9.6,-4.63,-13.51,-13.71,-32,1,0,3,0:00:04
20200805_165308_2117687086,-8.96,-7.78,-13.75,-14.63,-32,1,0,3,0:00:04
20200805_165308_2117753750,-8.96,-9.12,-13.75,-14.63,-32,1,0,3,0:00:04
20200805_165308_2117853746,-8.96,-6.83,-13.75,-14.63,-32,1,0,3,0:00:04
20200805_165308_2117903744,-8.96,-3.78,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165308_2117937076,-8.96,-2.85,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165308_2118020406,-8.96,-3.09,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165308_2118087070,-8.32,-3.43,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165308_2118153734,-8.32,-3.23,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165308_2118220398,-8.32,-3.22,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165308_2118287062,-8.32,-3.32,-13.75,-14.63,-32,1,0,3,0:00:04
20200805_165309_2118337060,-8.32,-3.28,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118403724,-7.68,-3.28,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118470388,-7.68,-3.22,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118520386,-7.68,-3.3,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118587050,-7.68,-2.63,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118653714,-7.68,1.97,-13.51,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118720378,-7.04,5.15,-13.27,-14.63,-32,0,0,3,0:00:05
20200805_165309_2118770376,-7.04,15.06,-12.56,-14.63,-32,0,0,3,0:00:05
20200805_165309_2118837040,-7.04,23.27,-11.85,-14.63,-32,0,0,3,0:00:05
20200805_165309_2118903704,-7.04,31.75,-11.02,-14.63,-32,0,0,3,0:00:05
20200805_165309_2118970368,-7.04,31.75,-10.31,-14.63,-32,0,0,3,0:00:05
20200805_165309_2119037032,-6.4,31.75,-9.48,-14.63,-32,0,0,3,0:00:05
20200805_165309_2119103696,-6.4,31.75,-8.89,-14.63,-32,1,0,3,0:00:05
20200805_165309_2119153694,-6.4,30.43,-8.3,-14.63,-32,1,0,3,0:00:05
20200805_165309_2119203692,-6.4,24.43,-8.06,-14.63,-32,1,0,3,0:00:05
20200805_165309_2119253690,-6.4,15.43,-7.82,-14.63,-32,1,0,3,0:00:05
20200805_165310_2119320354,-6.4,9.54,-7.7,-14.63,-32,1,0,3,0:00:06
20200805_165310_2119387018,-5.76,9.82,-7.47,-14.63,-32,1,0,3,0:00:06
20200805_165310_2119437016,-5.76,11.49,-7.23,-14.63,-32,1,0,3,0:00:06
20200805_165310_2119503680,-5.76,7.08,-7.11,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119587010,-5.76,1.34,-7.11,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119653674,-5.76,-1.79,-7.11,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119703672,-5.76,-1.74,-7.11,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119753670,-5.12,0.84,-6.87,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119820334,-5.12,30.75,-5.21,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119886998,-5.12,31.75,-2.49,-14.63,-32,1,0,3,0:00:06
20200805_165310_2119936996,-5.12,31.75,0.0,-14.63,-32,1,0,0,0:00:06
20200805_165306_2115720498,-12.16,-16.71,-0.83,-10.97,-32,0,0,3,0:00:02
20200805_165306_2115820494,-12.16,-23.45,-1.54,-14.63,-32,0,0,3,0:00:02
20200805_165306_2115903824,-12.16,-7.63,-1.66,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116003820,-12.16,-3.35,-1.9,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116087150,-12.16,-9.79,-2.25,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116170480,-11.52,-12.19,-2.73,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116287142,-11.52,-15.45,-3.32,-14.63,-32,0,0,3,0:00:02
20200805_165307_2116370472,-11.52,-19.83,-4.15,-14.63,-32,0,0,3,0:00:03
20200805_165307_2116487134,-11.52,-31.11,-5.45,-14.63,-32,0,0,3,0:00:03
20200805_165307_2116587130,-11.52,-32,-6.87,-14.63,-32,0,0,3,0:00:03
20200805_165307_2116653794,-10.88,-32,-8.41,-14.63,-32,1,0,3,0:00:03
20200805_165307_2116770456,-10.88,-32,-9.6,-14.63,-32,1,0,3,0:00:03
20200805_165307_2116870452,-10.88,-31.58,-10.67,-14.63,-32,1,0,3,0:00:03
20200805_165307_2116953782,-10.88,-29.37,-11.73,-14.63,-32,1,0,3,0:00:03
20200805_165307_2117053778,-10.24,-26.07,-12.21,-14.63,-32,1,0,3,0:00:03
20200805_165307_2117137108,-10.24,-14.45,-12.56,-14.63,-32,0,0,3,0:00:03
20200805_165307_2117237104,-10.24,-17.0,-13.04,-14.63,-32,0,0,3,0:00:03
20200805_165308_2117337100,-10.24,-14.1,-13.39,-14.63,-32,0,0,3,0:00:04
20200805_165308_2117420430,-9.6,-7.41,-13.39,-14.63,-32,0,0,3,0:00:04
20200805_165308_2117537092,-9.6,-4.11,-13.39,-14.63,-32,1,0,3,0:00:04
20200805_165308_2117620422,-9.6,-4.63,-13.51,-13.71,-32,1,0,3,0:00:04
20200805_165308_2117720418,-8.96,-8.36,-13.75,-14.63,-32,1,0,3,0:00:04
20200805_165308_2117853746,-8.96,-6.83,-13.75,-14.63,-32,1,0,3,0:00:04
20200805_165308_2117920410,-8.96,-3.05,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165308_2118020406,-8.96,-3.09,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165308_2118137068,-8.32,-3.41,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165308_2118220398,-8.32,-3.22,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165309_2118303728,-8.32,-3.29,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118403724,-7.68,-3.28,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118503720,-7.68,-3.34,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118587050,-7.68,-2.63,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118687046,-7.68,2.68,-13.39,-14.63,-32,0,0,3,0:00:05
20200805_165309_2118770376,-7.04,15.06,-12.56,-14.63,-32,0,0,3,0:00:05
20200805_165309_2118870372,-7.04,31.75,-11.5,-14.63,-32,0,0,3,0:00:05
20200805_165309_2118970368,-7.04,31.75,-10.31,-14.63,-32,0,0,3,0:00:05
20200805_165309_2119053698,-6.4,31.75,-9.01,-14.63,-32,0,0,3,0:00:05
20200805_165309_2119153694,-6.4,30.43,-8.3,-14.63,-32,1,0,3,0:00:05
20200805_165309_2119237024,-6.4,21.7,-7.94,-14.63,-32,1,0,3,0:00:05
20200805_165310_2119320354,-6.4,9.54,-7.7,-14.63,-32,1,0,3,0:00:06
20200805_165310_2119420350,-5.76,11.96,-7.23,-14.63,-32,1,0,3,0:00:06
20200805_165310_2119503680,-5.76,7.08,-7.11,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119620342,-5.76,-1.44,-7.11,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119703672,-5.76,-1.74,-7.11,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119787002,-5.12,8.11,-6.16,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119886998,-5.12,31.75,-2.49,-14.63,-32,1,0,3,0:00:06
20200805_165306_2115753830,-12.16,-20.33,-1.19,-14.63,-32,0,0,3,0:00:02
20200805_165306_2115887158,-12.16,-13.77,-1.66,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116003820,-12.16,-3.35,-1.9,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116120482,-12.16,-11.58,-2.37,-14.63,-32,1,0,3,0:00:02
20200805_165306_2116253810,-11.52,-13.88,-3.2,-14.63,-32,1,0,3,0:00:02
20200805_165307_2116370472,-11.52,-19.83,-4.15,-14.63,-32,0,0,3,0:00:03
20200805_165307_2116503800,-11.52,-32,-6.28,-14.63,-32,0,0,3,0:00:03
20200805_165307_2116637128,-10.88,-32,-7.82,-14.63,-32,0,0,3,0:00:03
20200805_165307_2116770456,-10.88,-32,-9.6,-14.63,-32,1,0,3,0:00:03
20200805_165307_2116887118,-10.88,-28.93,-11.26,-14.63,-32,1,0,3,0:00:03
20200805_165307_2117020446,-10.24,-29.52,-12.09,-14.63,-32,1,0,3,0:00:03
20200805_165307_2117137108,-10.24,-14.45,-12.56,-14.63,-32,0,0,3,0:00:03
20200805_165307_2117270436,-10.24,-16.62,-13.27,-14.63,-32,0,0,3,0:00:03
20200805_165308_2117387098,-9.6,-9.91,-13.39,-14.63,-32,0,0,3,0:00:04
20200805_165308_2117537092,-9.6,-4.11,-13.39,-14.63,-32,1,0,3,0:00:04
20200805_165308_2117670420,-9.6,-5.54,-13.63,-13.71,-32,1,0,3,0:00:04
20200805_165308_2117803748,-8.96,-9.12,-13.75,-14.63,-32,1,0,3,0:00:04
20200805_165308_2117920410,-8.96,-3.05,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165308_2118053738,-8.32,-3.29,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165308_2118203732,-8.32,-3.23,-13.75,-14.63,-32,0,0,3,0:00:04
20200805_165309_2118303728,-8.32,-3.29,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118437056,-7.68,-3.24,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118553718,-7.68,-3.31,-13.75,-14.63,-32,1,0,3,0:00:05
20200805_165309_2118687046,-7.68,2.68,-13.39,-14.63,-32,0,0,3,0:00:05
20200805_165309_2118803708,-7.04,17.47,-12.33,-14.63,-32,0,0,3,0:00:05
20200805_165309_2118920370,-7.04,31.75,-10.55,-14.63,-32,0,0,3,0:00:05
20200805_165309_2119053698,-6.4,31.75,-9.01,-14.63,-32,0,0,3,0:00:05
20200805_165309_2119187026,-6.4,27.24,-8.18,-14.63,-32,1,0,3,0:00:05
20200805_165310_2119287022,-6.4,12.51,-7.82,-14.63,-32,1,0,3,0:00:06
20200805_165310_2119420350,-5.76,11.96,-7.23,-14.63,-32,1,0,3,0:00:06
20200805_165310_2119537012,-5.76,4.62,-7.11,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119670340,-5.76,-1.88,-7.11,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119787002,-5.12,8.11,-6.16,-14.63,-32,0,0,3,0:00:06
20200805_165310_2119920330,-5.12,31.75,-1.3,-14.63,-32,1,0,3,0:00:06
